"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT4G06746",723.977434564968,1.51033639897079,0.17024584345186,8.87150234242202,7.21656307346797e-19,1.47998587613058e-15
"AT4G07960",1305.97376537965,0.955753364002678,0.250176831749728,3.82031124672165,0.000133283372830515,0.0121239500309822
"AT4G10380",13339.8610150693,0.406110549506916,0.120569656822119,3.36826495331297,0.000756428646375647,0.0437894520558372
"AT4G13040",1682.79353715992,0.587002633809355,0.120284430025365,4.88012150604673,1.06020500773236e-06,0.000236803611578557
"AT4G14030",15686.2504332557,0.354037986757237,0.0990256136998599,3.57521628525629,0.000349938480728522,0.0249030352894471
"AT4G15545",7202.08727231681,0.285972941762503,0.0769896818584033,3.71443204932907,0.000203660583729836,0.0168910996630932
"AT4G15550",3512.03696070091,0.930182256451321,0.138395937215604,6.72116736347696,1.80274382112633e-11,1.19612052531732e-08
"AT4G16260",48054.5219524738,0.923506792023168,0.157963082317795,5.84634573137302,5.02489135704838e-09,2.06669351306375e-06
"AT4G17500",4012.28106308387,0.887283546096038,0.187026668471345,4.7441552231466,2.09378256590218e-06,0.000400285092408367
"AT4G17940",4922.25604795437,0.407845358626964,0.102423883744677,3.98193608478708,6.83561639351274e-05,0.00727380519911575
"AT4G18470",703.393183757476,0.519213157300259,0.14060008964585,3.69283660208237,0.000221766521321149,0.0176309918396826
"AT4G19700",3997.22311785412,0.342862053588046,0.0987149832561483,3.47325241091697,0.000514191532099227,0.0337199034087979
"AT4G20450",238.309218169189,1.2574880645758,0.370416256789174,3.39479718162455,0.000686794577615405,0.0410396039200425
"AT4G21650",86.6515469460806,1.4558647373005,0.263875848933574,5.51723374148948,3.44377268741609e-08,1.09419814162563e-05
"AT4G21680",1064.34140964096,1.12693639719437,0.214940340045358,5.24301951395703,1.57969824711376e-07,4.3995571304493e-05
"AT4G22666",763.331979444034,0.888016137767517,0.24487524803003,3.62640219830881,0.000287397599905793,0.0216044340505581
"AT4G23510",3077.68719333878,0.674765163232737,0.121771640116854,5.54123408853835,3.00347393655556e-08,9.67933836210812e-06
"AT4G24350",180.996113032384,1.5885824251927,0.458470026964219,3.46496462530293,0.000530301228796638,0.0345753335850386
"AT4G25820",7639.13456834992,0.888729403448124,0.198827796004446,4.46984486730543,7.82763512318985e-06,0.00124354662495803
"AT4G26080",8034.43715859052,0.764237066708817,0.151185599302152,5.05495940245903,4.3048233073978e-07,0.000106717042847898
"AT4G26880",101.361076624897,1.61959313733321,0.284135857279967,5.70006599250647,1.19761057802232e-08,4.42899951305009e-06
"AT4G27310",499.607030744626,0.871674671204279,0.256117382807317,3.4034186264509,0.000665482327624164,0.0402482998093124
"AT4G27670",83.7666099472166,1.88439963447734,0.410941746146827,4.58556389596899,4.52762779287461e-06,0.000779685155568384
"AT4G28040",1704.11328846181,1.07505427332874,0.212400345740264,5.06145255829,4.16074279020058e-07,0.000105254559481735
"AT4G28850",735.246596897926,2.26733026502855,0.336344558518484,6.74109393954696,1.57198525343839e-11,1.1082004791349e-08
