genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G61460	72.0251630794121	0.834994170872452	0.218072512860638	3.82897486675024	0.000128678145922527	0.000940152198230849
AT1G56580	2324.0502103862	0.834732986256305	0.19966258804576	4.18071805252266	2.90589999156971e-05	0.000258543522391064
AT1G73080	926.087585169364	0.834097840503294	0.145745943386873	5.72295750482218	1.04685457156743e-08	2.23605466912304e-07
AT3G52850	4646.7174125677	0.834085997574011	0.144653098502301	5.76611221059148	8.1121059152383e-09	1.75997428334953e-07
AT1G61490	144.596425959649	0.833971992579828	0.179151573964719	4.65511953997159	3.2379279121879e-06	3.8007569231503e-05
AT1G30473	49.0879732001028	0.833254024033311	0.21902346904779	3.80440519756127	0.00014214533739081	0.00102136476649101
AT4G14680	1709.73860715463	0.832843497185852	0.1183661313439	7.03616387331367	1.97604524108306e-12	8.27574804270019e-11
AT4G01440	298.947590419676	0.832838987960357	0.173150524874954	4.80991315828708	1.50995882995665e-06	1.98059644513274e-05
AT4G39210	2554.64700601211	0.832044496781624	0.0643047061294148	12.9390918155681	2.70811885513097e-38	9.92398617334167e-36
AT1G05710	51.2941321882762	0.831663640557748	0.249880167368004	3.32824989400995	0.000873934363544198	0.00478552010931639
AT4G35130	76.7770626070142	0.829749799697763	0.231034004025233	3.59146179887503	0.000328828381465419	0.00208320152093692
AT1G11440	732.094296814809	0.829272585382272	0.108944336256961	7.61189258546046	2.70111009659521e-14	1.4015295375099e-12
AT4G36580	184.404499656613	0.828986215906714	0.221683001401577	3.73951187355593	0.000184377939443916	0.00127746405133772
AT4G28510	588.947712678622	0.828370481460397	0.135980121257903	6.09184985126825	1.11613347019286e-09	2.85771596904292e-08
AT5G13820	189.242587256059	0.827339047764525	0.172721365222788	4.79002147011381	1.66763468697661e-06	2.15369142696378e-05
AT2G43020	3303.34478373769	0.826319970927768	0.104522360164993	7.90567654254443	2.66482307110241e-15	1.55855599717119e-13
AT5G26030	1543.26248761812	0.825460956697938	0.145470375049987	5.67442653814765	1.39154015472901e-08	2.92697679361968e-07
AT4G25630	384.264489725684	0.825254123009868	0.2593011872602	3.18260834718721	0.00145954896120552	0.00731114946329628
AT2G46600	2413.84656051384	0.825229634210316	0.0724925406345737	11.3836489518308	5.04439832956519e-30	1.09542846317863e-27
ATMG01370	83.9769196075523	0.825188240930477	0.2162514570332	3.81587366971492	0.000135701923745819	0.000983807486123865
AT1G80820	320.437015362901	0.824791589939857	0.226275981068959	3.64506911446556	0.00026731995096968	0.00174782682188232
AT2G24200	9383.6067738897	0.82461436028452	0.120918660527451	6.81957901855288	9.13076803594491e-12	3.47636205758143e-10
AT1G48210	206.941370195041	0.824043568540122	0.23449363356458	3.51414047372497	0.000441179439500006	0.00267779021599214
AT1G33340	224.45455892875	0.822943504279969	0.160659863860042	5.12227188862098	3.01876182565811e-07	4.66396713420024e-06
AT1G48370	155.311664512996	0.822428920072271	0.242195580889086	3.39572223842063	0.000684477817030633	0.00387690390652212
AT2G29670	7022.16964404775	0.82186462491077	0.121796661364436	6.74784198272571	1.50060240652877e-11	5.47334809336223e-10
AT2G37580	444.724410261286	0.821476650021198	0.239993380874461	3.42291377798835	0.000619537255525043	0.0035726597624364
AT5G63790	685.924518177121	0.8207211937558	0.173803379932353	4.72212447235053	2.33393763011565e-06	2.86735669141447e-05
AT2G45685	217.630806312033	0.820214850605588	0.246253716508851	3.33077145894003	0.000866056745033716	0.00474459912199853
AT5G12890	706.557378772941	0.820018470822366	0.165984096461916	4.94034361304315	7.79850189172122e-07	1.0984880772765e-05
AT2G45680	217.487677316734	0.818728320767026	0.246258760308641	3.32466678440554	0.000885242672908432	0.00483840512880948
AT2G39660	218.105450348073	0.815661562731497	0.133726377442098	6.09948148101649	1.06413087162957e-09	2.73651988293073e-08
AT5G58120	517.399254830157	0.81499105865923	0.142278986102082	5.72811966817427	1.0154992383097e-08	2.18099850147229e-07
AT5G37570	99.7024071212711	0.81469326256649	0.160267215730939	5.08334320809701	3.70848721511104e-07	5.58966263856036e-06
AT5G35080	498.416456649462	0.811696843547437	0.145895518462194	5.56354884716883	2.64342823822257e-08	5.28077704182572e-07
AT5G01542	141.031682488615	0.811127334904362	0.235176452614125	3.44901594478615	0.000562633478225839	0.00329309782002261
AT5G01540	141.031682488615	0.811127334904362	0.235176452614125	3.44901594478615	0.000562633478225839	0.00329309782002261
AT5G41590	75.3377802982735	0.810684725926982	0.233208387217491	3.47622457150708	0.000508526268804231	0.00302625389045055
AT1G54080	3503.59434123556	0.810486961116431	0.130836723027055	6.19464430448045	5.84167996597459e-10	1.58938422554527e-08
AT4G22130	368.226787386205	0.810300670569114	0.154671778520827	5.23883980851753	1.61589221536984e-07	2.66134270555258e-06
AT4G36900	526.48332424141	0.809791893284788	0.174845118127039	4.63148129018055	3.63058811338437e-06	4.21734437955442e-05
AT4G18490	217.179669714529	0.809644471861205	0.175092827638896	4.62408702160536	3.76251894765974e-06	4.34691413199329e-05
AT2G41410	1865.49858931469	0.809598874508923	0.141660929113167	5.7150470463325	1.09673677471915e-08	2.33834250704439e-07
AT2G29440	112.263066993036	0.809059486720537	0.253013446129503	3.19769363682919	0.00138531369395715	0.00701268337241032
AT1G59700	1218.50121541795	0.808721774170905	0.161546331210033	5.00612900406543	5.55355445433272e-07	8.08488594770114e-06
AT1G05837	40.2604360502583	0.807756252752524	0.243877213849494	3.31214318878934	0.000925841453806449	0.00502982617931958
AT1G14820	251.389628012451	0.807442963924365	0.13795005121374	5.853154506433	4.8233564393637e-09	1.0961451412054e-07
AT1G62730	115.893336058454	0.807419476169496	0.211985019427715	3.80885157993354	0.000139613726009244	0.00100594799265585
AT3G23830	285.512185676476	0.807118216879834	0.153142654772126	5.27036845535174	1.36150172280047e-07	2.27107396193737e-06
AT2G14878	951.640927945259	0.806206321852434	0.182981582374272	4.40594245274048	1.05324925184556e-05	0.000108057107189563
AT1G67120	1361.96505542612	0.804607802213137	0.127248437859957	6.32312518522741	2.56325473713626e-10	7.49576226309933e-09
AT2G46690	769.308690096381	0.804539906453398	0.122842070531507	6.54938412363415	5.77748497897459e-11	1.90041171405177e-09
AT1G06573	585.473458167422	0.804412506000072	0.121564247681618	6.61717997965044	3.6611565443217e-11	1.2336940292238e-09
AT3G49780	369.1630408746	0.803388956368078	0.203298761750646	3.95176512365317	7.75768625088998e-05	0.000606874635230563
AT5G56460	246.471916635785	0.801740944331597	0.151820488030008	5.28084815649605	1.28587227404432e-07	2.16183243320154e-06
AT3G30380	508.030163658607	0.801223938886492	0.11828867917094	6.77346255366195	1.25736131148593e-11	4.67335892841197e-10
AT2G43290	367.456266589577	0.801037139983065	0.210628688270519	3.80307709533975	0.000142909857143703	0.00102654360783806
AT3G22450	46.037136881872	0.800658164718417	0.234341069170558	3.4166361344698	0.000633999563082172	0.00363994902153395
AT5G67150	1198.76315742864	0.800203245580396	0.0999451037071631	8.00642768779323	1.18088532792625e-15	7.13796484429234e-14
AT2G15310	201.746274418065	0.800043793499824	0.184571924805824	4.33459094248216	1.46031409849871e-05	0.000142643675768806
AT2G18730	1032.42324397075	0.80000570847043	0.151558262179814	5.27853577208001	1.30220246946721e-07	2.18615279287147e-06
AT1G15430	174.988628271302	0.799348231828233	0.158336315303479	5.0484200689914	4.45478781310467e-07	6.59584208211766e-06
AT3G09560	1860.53505713768	0.798760895408484	0.119382780752589	6.69075464964959	2.22022639186038e-11	7.79505532459603e-10
AT2G03120	1383.39491152591	0.798307346307888	0.127096506264993	6.28111165104284	3.36160605260089e-10	9.67358855848451e-09
AT1G06140	39.6108897056178	0.7970284982387	0.250375464981163	3.18333307258626	0.00145590033614688	0.00729754874623911
AT2G03505	64.6008647002008	0.796499653072992	0.210106274329444	3.79093701801637	0.000150080011475479	0.0010705068458438
AT5G25770	350.583887054992	0.796234782832966	0.181049471259849	4.39788515974277	1.09310787953631e-05	0.00011165792290403
AT1G53600	64.9746481783966	0.795955877290626	0.230242455374406	3.45703348236229	0.000546156985430841	0.00321349356553363
AT5G13100	711.903561981214	0.795704290167378	0.176668592036146	4.50393746277539	6.67058436791313e-06	7.21610771128537e-05
AT3G62580	2011.51063977288	0.795405531350785	0.0991954142579511	8.01857159729568	1.06981918928724e-15	6.51700505100096e-14
AT1G74550	102.825309273151	0.795004948564164	0.158260249959801	5.02340258382063	5.07639789242439e-07	7.42249125754547e-06
AT1G16000	277.667632814083	0.79485388392824	0.141033618939199	5.63591780390257	1.74128424556808e-08	3.59492424395319e-07
AT4G04190	76.1828923517312	0.794346461900711	0.211348041160748	3.75847562881619	0.000170951686018294	0.00119717225804331
AT2G33680	82.3583668347463	0.794136983659874	0.221028094844456	3.59292326262293	0.000326988907031135	0.00207547248622496
AT4G03755	69.5567130597904	0.793811378735117	0.192766415712023	4.11799625885561	3.82180898965227e-05	0.000326531461691492
AT1G01650	1274.6447348081	0.792178781152526	0.150715570628863	5.25611771794479	1.4712813524401e-07	2.43686169200407e-06
AT4G01610	2362.26864803146	0.791708344574342	0.128121984323708	6.17933252246582	6.43731820373715e-10	1.73733514191309e-08
AT3G02570	1777.74949862282	0.791657315987913	0.146524268945284	5.40290916778802	6.55686671906289e-08	1.18656014785634e-06
AT3G17770	1194.88671804761	0.791603862146719	0.114878352468311	6.89080096587457	5.54791166048191e-12	2.17220654713326e-10
AT5G37540	194.959654509224	0.791344598249213	0.118744788016346	6.66424700796367	2.66025725391267e-11	9.16167597298296e-10
AT5G01720	1035.39667917825	0.79096753136261	0.16207259781168	4.8803285814032	1.05909235334972e-06	1.45002294005318e-05
AT5G66500	66.1887157898883	0.79067953916536	0.245401216155401	3.22198704453306	0.00127304891327377	0.00655905451735712
AT3G18080	8392.10282248842	0.790259293575142	0.19510443279175	4.05044253617059	5.11208626514369e-05	0.000421123144279645
AT5G10740	123.238586682755	0.789103945074045	0.17278221413303	4.56704383048646	4.9465060957646e-06	5.5533943257045e-05
AT2G44880	52.3836573027519	0.78859763352842	0.242327292390072	3.25426668102668	0.0011368550304112	0.00597148063342304
AT1G14060	221.329506972866	0.788444819879358	0.195403851897273	4.03495024393817	5.46138695284198e-05	0.000446292363083634
AT1G21390	144.477458817307	0.787201627393273	0.175007924839784	4.49809131851565	6.85662473953495e-06	7.39081195228799e-05
AT4G17090	5004.5178095184	0.786775057921364	0.167984875642642	4.68360651464296	2.81870872748552e-06	3.37109514460571e-05
AT4G02410	1147.85792551053	0.786271700622598	0.138364864926346	5.68259652507264	1.32664993008756e-08	2.79801446136183e-07
AT5G17700	177.727476291107	0.785668802841302	0.215421416333005	3.64712485979942	0.000265191077512575	0.00173778327490987
AT5G66210	759.377818270782	0.785016392393127	0.15377192834466	5.10506957182465	3.30672835984745e-07	5.04900392080093e-06
AT5G45140	733.159627372046	0.784812318417458	0.0866882507731637	9.05327205726032	1.3874706214042e-19	1.24199803373254e-17
AT1G08200	7332.2970737139	0.784278153641667	0.134881113620357	5.81458836297226	6.07832716670882e-09	1.35379873732974e-07
AT5G40370	3688.19116679872	0.784111895583186	0.0981981520571192	7.98499645010723	1.40526349782616e-15	8.42906516995319e-14
AT3G02230	1146.69571567903	0.78396586324199	0.146104294481887	5.36579616651297	8.0592916812005e-08	1.42976223751283e-06
AT2G19810	2142.34899334296	0.78352943814362	0.147530317995698	5.31097233970898	1.0904188117845e-07	1.87215171250234e-06
AT1G29980	235.056443149535	0.783235869007774	0.165115263656282	4.74357034997214	2.09983973285912e-06	2.61212431752765e-05
AT4G15640	352.869157024992	0.782837582589189	0.124435954100853	6.29108836144509	3.15247814207024e-10	9.09410453456007e-09
AT5G08305	49.5980322026992	0.782653677400659	0.227981423612601	3.43297127019695	0.00059700535484407	0.00346145033057057
AT1G15150	113.761740172311	0.782444267718489	0.244046833070122	3.20612342260418	0.00134536269951815	0.00685036721489344
AT3G44310	29404.2261359022	0.782326127417387	0.16233046375842	4.81934265019807	1.44031997548205e-06	1.90308869774538e-05
AT1G56570	2465.45573439265	0.782285830648581	0.193917587362633	4.03411491081352	5.48084933175402e-05	0.000447570889197866
AT1G03510	49.3472469609905	0.781982878544782	0.231908256623596	3.37194927826135	0.000746381927326712	0.00417877663919632
AT3G28850	85.744451545314	0.781358868999519	0.183011294020198	4.2694571019933	1.95949330259246e-05	0.000184636385800326
AT5G45960	61.9541875183519	0.780273758160969	0.239618800420808	3.25631276340039	0.00112869345724656	0.00593525732125641
AT3G28660	83.1958504518446	0.779676882996692	0.187498904176801	4.15830101205018	3.20623354090804e-05	0.000281737711633257
AT5G26860	862.458876456906	0.779417397846263	0.144044067840299	5.41096491880805	6.26860526644497e-08	1.14055546403362e-06
AT5G18150	274.962626961054	0.77851679004169	0.118996894319939	6.54232864219584	6.05682182843186e-11	1.97600289270649e-09
AT3G11210	124.454312899952	0.778433078984461	0.186192594696956	4.18079505391407	2.90491602204115e-05	0.000258543522391064
AT3G47620	2567.13005383805	0.778184547476476	0.184924653724935	4.20811682921404	2.57507729067593e-05	0.00023381063762378
AT3G53810	268.661883466612	0.777889220195602	0.200279593714092	3.88401636816817	0.000102744986219303	0.000777566363924269
AT1G02880	435.359743212597	0.777153285649634	0.132759316650324	5.85385120425546	4.80318386825387e-09	1.09261950787738e-07
AT3G53940	120.261013530972	0.776546303759872	0.216617348710186	3.58487585774499	0.000337238578165564	0.00213187503334689
AT1G15790	96.6585752247982	0.775952401183907	0.1952145494012	3.97486971931171	7.04177924695873e-05	0.000558319299117387
AT4G24390	660.966387406345	0.775864522911528	0.176368006100092	4.3991228345078	1.08689297100939e-05	0.00011111988164378
AT3G55880	288.947176819083	0.775776809748547	0.225427184781865	3.44136316345	0.000578791135513947	0.00337587378791559
AT1G79470	212.969802892235	0.775568756466015	0.171983975725579	4.50954080572906	6.49680977237578e-06	7.03786048921613e-05
AT1G78560	1391.84396487435	0.775157997913524	0.0861112932328043	9.00181577598495	2.22014868099125e-19	1.95015531892464e-17
AT3G06320	231.515183825461	0.774945060172558	0.126264896667657	6.13745451526643	8.38542171787605e-10	2.21467675168184e-08
AT3G05937	129.560360887619	0.774878969142622	0.152414212840998	5.08403353400508	3.69502657873342e-07	5.57654172143081e-06
AT3G47800	794.569467807998	0.774210113152635	0.215204598800786	3.59755375799064	0.0003212241185611	0.00204719273168845
AT1G25360	85.3704204513784	0.773946076884645	0.187896387125516	4.11900456802102	3.80512604707129e-05	0.000325580522371262
AT4G29190	2535.81472176434	0.773842791651629	0.173234777937739	4.46701754037952	7.93176287489598e-06	8.41735903642241e-05
AT1G52880	501.638990190602	0.773657366307375	0.181134043659966	4.27118696560279	1.94435309904712e-05	0.000183726483609799
AT1G16410	17098.3340293633	0.772935787302961	0.141181373217607	5.474771704562	4.38076007777009e-08	8.27896584238049e-07
AT1G51660	320.794250429735	0.772605400248472	0.117857029103251	6.5554460868992	5.54757893078489e-11	1.82992079695778e-09
AT1G13390	976.443832875769	0.771934571430523	0.150816038692077	5.11838514076472	3.08162816681203e-07	4.73924100958968e-06
AT2G45870	81.887216960808	0.771304122629209	0.230146843873664	3.35135650633822	0.000804167028319048	0.00445444716938277
AT3G06035	543.809516115735	0.771057864587627	0.112996254753097	6.82374709031222	8.86959769771562e-12	3.38241747649633e-10
AT3G19250	44.1113381339525	0.77044023818902	0.248902140082638	3.09535401316045	0.0019657811622282	0.00936681544041811
AT1G73150	237.672979230944	0.769635172899091	0.137167689176688	5.61090718607725	2.01268697042261e-08	4.10822867861806e-07
AT5G05410	177.766857080967	0.769459076390937	0.210390257464199	3.6572942381701	0.000254891726525243	0.00167826380185191
AT2G28790	270.854653454732	0.769452207262066	0.221607262838882	3.47214345507029	0.000516320352279074	0.00306408431730798
AT1G06830	124.504504820146	0.7687262034464	0.248951649235181	3.08785342779632	0.00201607880793533	0.00957341491850724
AT3G14580	54.1222867073321	0.768682912553195	0.241181234827957	3.18715887287634	0.00143677830330455	0.00721558063113527
AT4G27500	4697.43429347271	0.768639483834518	0.107003335421514	7.18332265818302	6.80372726871377e-13	3.01640483238457e-11
AT1G26930	215.963574463707	0.76851498398992	0.215413295363759	3.56763022770792	0.00036022436096369	0.00225589904878009
AT3G24090	173.047000010318	0.767797602780538	0.176230291275553	4.35678564237298	1.31986413149743e-05	0.000131386984193588
AT1G19680	720.209821295009	0.767571340383651	0.126963312937259	6.04561524605899	1.48840911203755e-09	3.70322488720837e-08
AT3G11230	295.234798846928	0.767403143082871	0.135601616094144	5.65924776700364	1.52037923788678e-08	3.17237137599277e-07
AT1G53330	38.5858640859644	0.767007592910908	0.240456554681915	3.18979698401458	0.00142372770450815	0.00715797852048025
AT5G47730	433.363630859299	0.766953850214995	0.150658745498035	5.09066929821873	3.56801838872809e-07	5.40573225263823e-06
AT1G31790	164.504173088933	0.76580635496681	0.139974427266199	5.47104474669808	4.47390310506055e-08	8.42782727092249e-07
AT2G29340	1162.90130557221	0.764827347113782	0.166716830159329	4.58758330747321	4.48406514677454e-06	5.0877977691003e-05
AT1G55450	568.251062879358	0.764322499044025	0.219357687219866	3.48436614522623	0.000493304139877924	0.00294688283050355
AT4G28300	1582.89663086661	0.764082426559722	0.181789812229137	4.20310916871752	2.63273535025072e-05	0.000238032159481227
AT5G66675	747.023774099373	0.763814911914673	0.123730814195818	6.17319878543635	6.6921983161503e-10	1.79918694788071e-08
AT3G16500	851.739258670224	0.763758869874544	0.148294546599278	5.1502829159212	2.60093820100737e-07	4.0829855172842e-06
AT3G14990	1263.04273504273	0.763510589873049	0.195731246237417	3.90081095660593	9.58709951190275e-05	0.000733353701411139
AT5G13490	866.876036285355	0.763283385657411	0.185833272785785	4.10735587989815	4.00214341717768e-05	0.000339588529533531
AT1G80830	525.856869366056	0.761984643791275	0.188022913474779	4.05261587382798	5.06481243949021e-05	0.000418109982905188
AT4G03845	184.431141081481	0.761961792698794	0.187288310788899	4.06838947657357	4.73392061496354e-05	0.000395950927898502
AT3G01580	72.5434401303945	0.761448708296752	0.205569274095157	3.70409786019033	0.000212144355871351	0.00143260051202153
AT5G29000	639.299455690267	0.760960211797697	0.118612861193153	6.41549494838108	1.40366069571189e-10	4.308907630436e-09
AT1G64600	198.556386149596	0.760878111731562	0.162198947378743	4.69101756841166	2.71849624593715e-06	3.26623424467029e-05
AT5G28262	111.173532547561	0.760307905313567	0.179912038210171	4.22599795365213	2.37884152380883e-05	0.000218531023336813
AT3G22550	789.961411262756	0.760264316706547	0.148455203922763	5.12116986550428	3.03645963545083e-07	4.68690610048244e-06
AT2G18440	9440.54131668875	0.75848144337943	0.112742856700949	6.72753436957257	1.72562083062505e-11	6.20720634059037e-10
AT2G46440	312.213169267315	0.756636791233494	0.168348117218636	4.49447729938578	6.97410424011136e-06	7.50292049281338e-05
AT5G57340	558.748029875314	0.755619687027167	0.202803232036347	3.72587596085127	0.000194638106618775	0.00133337928449694
AT4G18950	973.81378870156	0.754085850972601	0.167196950294776	4.51016510554237	6.47771894222978e-06	7.02366816237241e-05
AT1G72040	2474.59885242085	0.753949390594147	0.127706087401064	5.9037858408922	3.55253268648504e-09	8.26562987064817e-08
AT3G53360	118.42305939437	0.753656082764995	0.143981084035565	5.23441039365168	1.65512340813963e-07	2.71451813224467e-06
AT1G63720	98.4847715131014	0.752422600467718	0.208072309688133	3.6161592169351	0.000299006506659404	0.00192336796508036
AT3G53260	4694.05416556323	0.750988714709513	0.0858259975223214	8.75013092057798	2.13105368065861e-18	1.66045189277363e-16
AT1G17630	99.744867816389	0.750497383375615	0.155895966209322	4.81409109949593	1.47871344555738e-06	1.94505139869082e-05
AT1G48300	6323.93312357394	0.750477818936981	0.170842338159668	4.39280934118093	1.11895250990059e-05	0.000114049514188173
AT5G01500	461.466598015637	0.750441461441017	0.135046423693512	5.55691473284879	2.7458480987968e-08	5.46211835971851e-07
AT3G58520	121.783786353725	0.750330040941634	0.182366735910529	4.11440187924268	3.88184633034679e-05	0.000330937629900485
AT3G06300	293.3829877538	0.749775143981601	0.124344146778141	6.0298386647775	1.64123440478163e-09	4.0475152991949e-08
AT1G10410	1045.45057281325	0.749557954313479	0.194363473655483	3.85647539744067	0.000115033669805507	0.000852412214201757
AT1G70670	633.777085000906	0.749280245608482	0.158031637028982	4.74133065818377	2.12319082059959e-06	2.63606110722722e-05
AT4G13850	2686.34642127677	0.747751294956884	0.0969916161436727	7.70944257542062	1.26368466547074e-14	6.84461811992731e-13
AT2G43520	147.582309133377	0.747713237132857	0.204405254239006	3.65799421309677	0.000254196784758108	0.00167509895839616
AT3G54640	1605.50328968177	0.746610663561963	0.137893289304837	5.41440897759318	6.149147363552e-08	1.12055907628116e-06
AT4G18140	737.319279791405	0.745839181695292	0.134386990897238	5.54993587337344	2.85774401876759e-08	5.64639178366943e-07
AT2G27775	140.758680861389	0.744985330264938	0.16714230512771	4.45719191018522	8.30402575850807e-06	8.75300297142876e-05
AT5G62770	57.1537243784745	0.744821175252651	0.209637961943419	3.55289265526096	0.000381019910510644	0.00236591473688275
AT5G64560	697.292099385075	0.744793846860323	0.152041486980168	4.8986224855685	9.6510868680157e-07	1.33302084991503e-05
AT5G10650	474.174957512142	0.743770658489402	0.160667792040004	4.62924553232307	3.67000408318619e-06	4.2568054284355e-05
AT4G26810	66.3480859291561	0.743723096390762	0.213939732163691	3.47632059210825	0.000508344217022249	0.00302593830503117
AT5G24760	384.859526436652	0.743371394775623	0.117536336332508	6.32460920572373	2.5387425615101e-10	7.43334947504324e-09
AT1G58360	5585.32924802857	0.742751629246823	0.140909628246011	5.27112049398123	1.35593412501599e-07	2.26500876310541e-06
AT4G18750	135.709157540063	0.742368870093427	0.174149821230427	4.26281729632761	2.01865563736357e-05	0.000189525743246949
AT5G07975	114.890007548504	0.742106877685277	0.224205379972731	3.30994232955309	0.000933151954067814	0.00506133505521564
AT3G07860	175.031484461241	0.742071234132348	0.157875495745657	4.70035726967946	2.59706723635119e-06	3.15100972033856e-05
AT1G32460	602.978423393215	0.741553714928817	0.119448359687352	6.2081531874509	5.36108798474419e-10	1.47574643786626e-08
AT2G44230	1505.55789642516	0.741221962228112	0.194206908205333	3.81666115318836	0.000135269736824313	0.000981584510439549
AT2G41430	9914.45443869019	0.741190482717032	0.135395000461472	5.47428250814878	4.3928778718074e-08	8.28850882763467e-07
AT1G11050	489.896121827811	0.740142500830098	0.151074882008756	4.89917642819806	9.62391988180991e-07	1.33005181489739e-05
AT1G07590	22265.1737559145	0.739045933298549	0.154592037737566	4.78062094344823	1.74754588780502e-06	2.24355605154844e-05
AT4G23180	1222.87057982675	0.738962335386603	0.147680502719795	5.00379076301418	5.62137715915489e-07	8.17347541932174e-06
AT2G37620	845.105507458767	0.737679367292016	0.138128928586297	5.34051320633494	9.26838251534097e-08	1.62217444128576e-06
AT1G04833	491.716112525263	0.736792461112997	0.151011453628045	4.87905018733071	1.06597939189991e-06	1.45775012701041e-05
AT5G49530	960.449154135627	0.73673382535612	0.136441016676985	5.39965065710618	6.67707906811249e-08	1.20274604749956e-06
AT5G08490	53.8305182571762	0.735021461950817	0.221383510278988	3.32012741610494	0.000899763720582237	0.00489836549183269
