gene,Atha_WT.Col.0_sl_FLT_Rep1_G1S1,Atha_WT.Col.0_sl_FLT_Rep2_G1S2,Atha_WT.Col.0_sl_FLT_Rep3_G1S3,Atha_WT.Col.0_sl_GC_Rep1_G2S1,Atha_WT.Col.0_sl_GC_Rep2_G2S2,Atha_WT.Col.0_sl_GC_Rep3_G2S3
AT4G38270,562.0207729,375.6018112,391.5601256,481.3199464,393.2653155,421.7859535
AT4G38280,163.5118915,544.0610953,585.0368936,105.0768897,450.9679012,259.2480138
AT4G38290,43.54839322,4.991386196,8.061531998,12.42844932,0,17.87917336
AT4G38300,59.16008136,17.46985168,27.63953828,55.36309242,30.18289103,47.9486922
AT4G38310,6.573342373,2.495693098,0,3.389577087,4.438660445,1.625379397
AT4G38320,312.2337627,174.6985168,127.8328645,120.8949161,151.8021872,141.4080075
AT4G38330,28.75837288,27.45262408,31.09448056,10.16873126,21.30557014,18.69186306
AT4G38340,170.0852339,179.689903,247.6041971,331.0486955,292.0638573,355.9580879
AT4G38350,1773.980773,1855.547818,1881.791898,1921.890208,1890.86935,1887.878169
AT4G38360,520.9373831,613.9405021,616.1313741,784.1221661,696.8696899,733.8587976
AT4G38370,322.0937763,267.0391615,260.2723188,168.3489953,178.4341499,169.852147
AT4G38380,67.37675932,77.36648603,84.07026227,72.31097786,92.32413726,64.20248617
AT4G38390,64.09008814,96.08418427,165.8372297,181.9073037,200.6274521,182.8551821
AT4G38400,539.8357424,576.5051056,513.634753,447.4241755,759.0109362,583.5112034
AT4G38401,0,0,1.151647428,0,0,0
AT4G38405,0,0,0,0,0,0
AT4G38410,13.14668475,16.22200514,32.24612799,23.72703961,36.39701565,14.62841457
AT4G38420,323.7371119,490.4036937,631.1027907,213.5433565,546.8429669,398.2179522
AT4G38430,2018.016109,1571.038805,1413.071395,1925.279785,1464.757947,1473.406423
AT4G38440,834.8144814,676.3328295,704.8082261,1726.424596,806.948469,1137.765578
AT4G38460,780.5844068,772.4170138,838.3993278,872.2511704,761.6741324,727.3572801
AT4G38470,1948.174346,2287.302724,2311.356389,3155.696268,4211.401031,3511.632187
AT4G38480,156.1168814,98.57987736,126.6812171,141.2323786,95.87506562,130.0303517
AT4G38490,209.5252881,182.1855961,187.7185308,145.7518147,127.8334208,150.3475942
AT4G38495,382.0755254,376.8496578,406.5315422,512.9559992,428.774599,590.8254107
AT4G38500,792.9094238,779.9040931,680.6236301,737.797946,750.1336153,756.6141092
AT4G38510,3947.292095,3279.340731,3063.382159,2720.700542,2552.229756,2781.836838
AT4G38520,2644.12697,2212.431931,2070.662076,2484.560005,1952.122864,2043.914591
AT4G38530,9.86001356,11.23061894,26.48789085,49.71379728,47.04980072,43.07255401
AT4G38540,1050.091444,1007.012165,1052.605749,3028.022198,1487.838981,2358.425505
AT4G38545,301.5520814,275.7740873,262.5756137,489.2289596,352.4296394,438.8524371
AT4G38550,2653.165315,3340.485211,3216.551267,4712.64201,3467.48154,3739.997992
AT4G38552,1109.251525,1360.152738,1307.119831,2172.718913,1452.329698,1562.80229
AT4G38560,11.50334915,32.44401027,32.24612799,22.59718058,31.95835521,15.44110427
AT4G38570,225.9586441,194.6640616,196.9317102,173.9982905,207.7293088,254.3718756
AT4G38580,1455.995336,1328.956575,1346.275844,1568.244332,1195.775124,1231.224893
AT4G38590,13.14668475,14.97415859,28.79118571,24.85689864,28.40742685,22.75531155
AT4G38600,6644.005804,5878.605092,5919.467782,8833.237889,6316.213814,6950.122301
AT4G38620,852.8911729,1528.612022,1208.078152,932.1336989,901.9358025,881.7683227
AT4G38630,1778.089112,1649.653138,1656.069002,1678.970517,1470.972072,1514.040908
AT4G38640,835.6361492,950.8590703,1099.823294,779.60273,1016.453242,971.1641896
AT4G38650,58.33841356,56.1530947,67.94719827,73.44083689,53.26392534,59.32634798
AT4G38660,662.2642441,838.5528809,906.3465261,397.7103782,714.6243317,581.0731343
AT4G38670,234.9969898,212.1339133,229.1778382,220.3225107,235.2490036,223.4896671
AT4G38680,4044.248895,3012.301569,2808.868078,4260.698398,3220.692019,2920.806776
AT4G38690,578.4541288,647.6323589,583.8852462,551.3712062,658.6972101,607.0792047
AT4G38700,13.96835254,24.95693098,39.15601256,11.29859029,28.40742685,14.62841457
AT4G38710,1044.33977,837.3050343,936.2893592,1149.066633,823.8153787,843.5719069
AT4G38730,138.8618576,195.9119082,117.4680377,64.40196465,169.556829,100.7735226
AT4G38740,2437.066685,1380.118283,1575.453682,2008.889354,1839.380889,1724.52754
AT4G38760,1022.154739,1211.658999,1065.273871,723.1097786,1042.197473,885.0190815
AT4G38770,19946.80743,31503.13397,32596.22881,33333.10107,37543.07778,33091.09914
AT4G38775,582.5624678,902.1930549,990.4167884,805.5894877,1147.837591,1057.309298
AT4G38780,219.3853017,167.2114376,185.415236,171.7385724,126.9456887,149.5349045
AT4G38781,0,0,0,0,0,0
AT4G38790,565.3074441,536.574016,488.2985096,439.5151623,438.539652,521.7467864
AT4G38800,3432.106387,3545.132045,3359.355548,4253.919244,3520.745465,4210.545327
AT4G38810,714.0293153,776.1605534,832.6410907,833.8359634,768.7759891,807.8135602
AT4G38820,223.4936407,320.6965631,270.6371457,109.5963258,146.4757947,200.7343555
AT4G38825,249.7870102,348.1491871,264.8789085,114.1157619,137.5984738,219.4262186
AT4G38830,61.62508475,44.92247576,39.15601256,96.03801747,60.36578206,83.70703893
AT4G38840,101.065139,230.8516115,160.0789925,33.89577087,100.3137261,81.26896984
AT4G38850,58.33841356,133.5195807,85.2219097,25.98675767,58.59031788,57.70096858
AT4G38860,342.6354712,607.7012693,383.4985936,272.296026,454.5188296,470.5473354
AT4G38870,4.93000678,9.982772391,8.061531998,16.94788544,7.989588802,8.939586682
AT4G38880,9.038345763,8.734925842,10.36482685,13.55830835,9.76505298,8.939586682
AT4G38890,626.110861,442.9855249,423.8062536,385.2819289,395.0407796,470.5473354
AT4G38900,762.5077153,816.091643,803.849905,581.8773999,748.3581511,708.665417
AT4G38905,0.821667797,3.743539647,1.151647428,3.389577087,3.550928356,1.625379397
AT4G38910,62.44675254,58.6487878,54.12742913,46.32422019,62.14124623,56.88827889
AT4G38920,4911.10842,5778.777368,5425.411035,3566.964955,4770.672247,4835.503705
AT4G38930,473.2806509,343.1578009,384.6502411,306.1917969,395.0407796,386.8402964
AT4G38932,789.6227526,900.9452083,1056.060692,2948.932066,1080.369952,1757.847818
AT4G38940,165.1552271,164.7157445,142.8042811,223.7120877,181.0973462,186.1059409
AT4G38950,249.7870102,220.8688392,283.3052674,306.1917969,338.2259259,301.5078781
AT4G38960,105.9951458,137.2631204,162.3822874,116.37548,121.6192962,117.8400063
AT4G38970,15350.39778,14675.92326,14782.54639,7955.337423,9219.097745,8788.426398
AT4G38980,92.02679322,160.9722048,149.7141657,115.245621,127.8334208,121.9034548
AT4G38990,1.643335593,4.991386196,3.454942285,6.779154174,2.663196267,5.688827889
AT4G39000,3.286671187,1.247846549,3.454942285,6.779154174,6.214124623,0.812689698
AT4G39010,50.94340339,83.60571878,73.70543541,31.63605281,71.01856713,41.44717462
AT4G39020,0,0,1.151647428,0,0,0
AT4G39030,119.1418305,346.9013406,226.8745434,101.6873126,176.6586857,120.2780754
AT4G39040,1415.733614,1851.804279,1730.926085,936.6531351,1191.336464,1075.188471
AT4G39050,2126.476258,1828.095194,1717.106316,1741.112764,1611.233742,1741.594024
AT4G39060,5.751674576,12.47846549,12.66812171,12.42844932,20.41783805,9.752276381
AT4G39070,616.2508475,707.5289932,640.3159701,542.3323339,555.7202878,555.8797537
AT4G39080,6918.442848,7101.49471,6388.188285,5678.67148,5693.913619,5933.447488
AT4G39090,13365.24838,20866.48999,20827.54374,29523.21643,25956.39855,24931.69457
AT4G39100,774.0110644,989.5423133,898.2849941,1472.206315,1063.503043,1324.684208
AT4G39110,47.6567322,24.95693098,62.18896113,42.9346431,48.8252649,38.19641582
AT4G39120,353.3171526,255.8085425,281.0019725,120.8949161,193.5255954,208.8612525
AT4G39130,32.04504407,8.734925842,8.061531998,12.42844932,4.438660445,6.501517587
AT4G39140,601.4608271,733.7337708,714.0214056,1012.35369,849.5596092,950.8469471
AT4G39150,647.4742237,582.7443383,506.7248685,423.6971359,403.0303684,434.7889886
AT4G39160,272.7937085,179.689903,173.8987617,309.581374,245.9017887,234.8673228
AT4G39170,1041.874766,1007.012165,924.7728849,697.1230209,791.8570234,754.9887298
AT4G39180,26.29336949,109.8104963,109.4065057,50.84365631,154.4653835,77.20552135
AT4G39190,59.98174915,72.37509984,52.9757817,126.5442113,85.22228055,97.52276381
AT4G39195,0,0,0,0,0,0
AT4G39200,8868.260529,6698.440275,6681.858379,5313.727013,5361.014086,6267.462954
AT4G39210,1220.176678,1012.003551,1053.757397,141.2323786,383.5002625,287.6921532
AT4G39220,737.8576814,833.5614947,819.972969,597.6954264,719.9507242,676.9705188
AT4G39230,170.9069017,183.4334427,183.1119411,111.8560439,197.0765238,173.1029058
AT4G39235,142.9701966,99.82772391,120.92298,152.5309689,87.88547682,130.0303517
AT4G39240,489.7140068,343.1578009,340.8876388,322.0098233,374.6229416,339.7042939
AT4G39250,0,2.495693098,4.606589713,0,1.775464178,0.812689698
AT4G39260,1112.538197,746.2122362,780.8169564,1169.404095,883.2934286,951.6596368
AT4G39270,675.4109288,804.861024,695.5950467,1375.038438,1021.779635,1117.448335
AT4G39280,846.3178305,736.2294639,771.603777,802.1999106,630.2897832,701.3512097
AT4G39290,1.643335593,1.247846549,4.606589713,2.259718058,2.663196267,0
AT4G39300,269.5070373,295.7396321,232.6327805,184.1670217,249.452717,236.4927022
AT4G39320,141.326861,101.0755705,89.82849941,75.70055494,99.42599398,90.20855652
AT4G39330,6690.0192,5479.294196,4577.798528,1829.241768,3054.686118,2475.452821
AT4G39340,21.36336271,14.97415859,19.57800628,5.649295145,14.20371343,8.939586682
AT4G39345,0,0,0,0,0,0
AT4G39350,2964.57741,3556.362664,2899.848224,3457.368629,2138.546603,2863.918497
AT4G39360,18.07669153,3.743539647,19.57800628,42.9346431,39.94794401,31.69489824
AT4G39361,0.821667797,0,1.151647428,0,1.775464178,0.812689698
AT4G39363,4.93000678,0,1.151647428,0,0.887732089,0.812689698
AT4G39364,3.286671187,1.247846549,0,0,0.887732089,0.812689698
AT4G39366,2.46500339,1.247846549,1.151647428,0,3.550928356,5.688827889
AT4G39370,144.6135322,137.2631204,119.7713325,175.1281495,156.2408477,177.9790439
AT4G39380,120.7851661,89.84495152,93.28344169,93.77829941,106.5278507,97.52276381
AT4G39390,443.7006102,437.9941387,412.2897793,315.2306691,431.4377953,407.1575389
AT4G39400,5289.075607,5763.803209,5330.975946,6794.972201,6345.508973,6033.408321
AT4G39403,7.39501017,12.47846549,14.97141657,10.16873126,7.101856713,10.56496608
AT4G39404,11.50334915,14.97415859,12.66812171,36.15548893,13.31598134,12.19034548
AT4G39410,41.90505763,49.91386196,33.39777542,27.1166167,40.8356761,29.25682914
AT4G39420,2873.372285,1876.76121,1861.062244,2443.88508,1853.584602,2069.107972
AT4G39460,1300.700122,1130.548973,1072.183756,928.7441219,703.9715466,867.9525979
AT4G39470,246.500339,213.3817599,190.0218257,135.5830835,120.7315641,123.5288342
AT4G39480,474.9239865,410.5415146,548.1841759,433.8658671,165.1181686,274.6891181
AT4G39490,1.643335593,7.487079293,6.90988457,11.29859029,5.326392534,5.688827889
AT4G39500,241.5703322,168.4592841,172.7471142,168.3489953,77.23269175,134.0938002
AT4G39510,117.4984949,94.83633772,63.34060856,22.59718058,36.39701565,21.94262186
AT4G39520,1108.429858,1002.020779,989.2651409,1071.10636,1012.014582,1067.874264
AT4G39530,41.90505763,38.68324302,54.12742913,37.28534796,46.16206863,24.38069095
AT4G39540,191.4485966,220.8688392,245.3009022,109.5963258,202.4029163,187.7313203
AT4G39550,144.6135322,154.7329721,131.2878068,228.2315239,134.0475454,185.2932512
AT4G39560,133.9318509,76.11863948,101.3449737,146.8816738,126.0579566,166.6013882
AT4G39570,184.0535864,133.5195807,120.92298,172.8684314,129.608885,149.5349045
AT4G39580,36.97505085,47.41816886,76.00873027,73.44083689,51.48846117,49.5740716
AT4G39590,3.286671187,6.239232745,19.57800628,21.46732155,14.20371343,12.19034548
AT4G39600,68.19842712,39.93108956,50.67248685,71.18111883,47.04980072,69.07862436
AT4G39610,3.286671187,7.487079293,18.42635885,13.55830835,10.65278507,4.87613819
AT4G39615,0,0,0,0,0,0
AT4G39620,299.087078,274.5262408,261.4239662,189.8163169,212.1679693,205.6104937
AT4G39630,32.86671187,39.93108956,19.57800628,15.81802641,20.41783805,16.25379397
AT4G39640,230.0669831,258.3042356,270.6371457,387.541647,390.6021192,353.5200188
AT4G39650,1.643335593,4.991386196,5.758237142,14.68816738,4.438660445,2.438069095
AT4G39660,1061.594793,969.5767685,898.2849941,663.22725,1205.540177,956.535775
AT4G39670,58.33841356,71.12725329,85.2219097,85.86928621,137.5984738,87.77048743
AT4G39672,0,0,0,0,0,0
AT4G39675,420.6939119,866.0055049,1135.524364,2655.168718,1855.360066,3154.861409
AT4G39680,1690.170658,1957.871235,1911.734731,1519.660394,1817.187586,1523.793184
AT4G39690,782.2277424,741.22085,723.234585,676.7855584,680.8905123,722.4811419
AT4G39700,13.96835254,11.23061894,9.213179427,46.32422019,29.29515894,25.19338065
AT4G39710,176.6585763,434.250599,408.8348371,131.0636474,306.2675707,207.2358731
AT4G39720,125.7151729,215.877453,223.4196011,177.3878676,161.5672402,186.1059409
AT4G39730,3010.590807,3522.670808,3218.854562,1528.699266,1781.678303,1584.744912
AT4G39740,80.52344407,77.36648603,61.0373137,47.45407922,40.8356761,46.32331281
AT4G39745,0,6.239232745,3.454942285,4.519436116,9.76505298,2.438069095
AT4G39750,0,0,3.454942285,3.389577087,3.550928356,1.625379397
AT4G39753,0,3.743539647,2.303294857,14.68816738,6.214124623,1.625379397
AT4G39756,0.821667797,4.991386196,5.758237142,12.42844932,7.101856713,3.250758794
AT4G39760,0.821667797,2.495693098,1.151647428,5.649295145,5.326392534,0
AT4G39770,9.86001356,16.22200514,21.88130114,27.1166167,93.21186935,43.88524371
AT4G39780,71.48509831,239.5865374,322.4612799,307.3216559,626.7388549,427.4747813
AT4G39790,165.9768949,91.09279807,81.76696741,84.73942718,59.47804997,78.83090074
AT4G39795,14.79002034,23.70908443,13.81976914,94.90815844,66.57990668,84.51972863
AT4G39800,708.2776407,632.6582003,562.003945,358.1653122,672.9009235,556.6924434
AT4G39810,2.46500339,6.239232745,9.213179427,2.259718058,3.550928356,4.87613819
AT4G39820,717.3159865,702.537607,680.6236301,590.9162722,588.5663751,613.5807223
AT4G39830,138.0401898,49.91386196,52.9757817,55.36309242,89.660941,73.95476255
AT4G39838,4333.475959,4376.197847,4124.049441,2385.13241,3532.285982,3141.858374
AT4G39840,4386.062698,4494.743269,4448.814016,2287.964534,3661.894867,3063.027473
AT4G39850,1915.307634,1240.35947,1143.585896,1144.547196,1302.302975,1197.904615
AT4G39860,1082.958156,692.5548346,695.5950467,437.2554442,570.8117333,516.8706482
AT4G39865,0,0,0,0,0,0
AT4G39870,378.7888542,360.6276526,375.4370616,401.0999553,436.7641878,490.0518881
AT4G39880,258.8253559,291.9960924,317.8546902,171.7385724,266.3196267,196.670907
AT4G39890,60.80341695,48.66601541,51.82413427,59.88252854,52.37619325,47.9486922
AT4G39900,1362.325207,823.5787223,781.9686038,1361.48013,765.2250608,1235.288342
AT4G39910,1065.703132,990.7901598,908.6498209,1237.195637,1115.879236,1321.43345
AT4G39917,0,0,0,0,0.887732089,0
AT4G39920,165.1552271,155.9808186,155.4724028,73.44083689,161.5672402,113.7765578
AT4G39925,2.46500339,11.23061894,6.90988457,3.389577087,8.877320891,8.939586682
AT4G39930,8.216677966,19.96554478,18.42635885,5.649295145,29.29515894,13.00303517
AT4G39940,1004.078047,601.4620366,640.3159701,293.7633475,491.8035773,380.3387788
AT4G39950,875.8978712,1471.211081,1682.556893,479.0602283,1304.078439,783.4328692
AT4G39952,25.4717017,31.19616372,39.15601256,39.54506602,32.8460873,26.00607035
AT4G39955,147.0785356,215.877453,306.3382159,177.3878676,395.0407796,233.2419434
AT4G39960,359.0688271,316.9530234,325.9162222,181.9073037,237.0244678,200.7343555
AT4G39970,749.3610305,958.3461496,998.4783203,559.2802194,589.4541071,554.2543743
AT4G39980,1478.180366,1370.135511,1452.227407,732.1486508,1051.962526,894.7713579
AT4G39985,0,0,0,0,0,0
AT4G39990,557.9124339,546.5567884,485.9952147,327.6591184,432.3255274,498.1787851
AT4G40000,100.2434712,101.0755705,80.61531998,44.06450213,63.02897832,60.13903768
AT4G40010,737.0360136,957.098303,725.5378798,945.6920073,1173.581822,1034.553986
AT4G40011,0,0,0,0,0,0
AT4G40020,28.75837288,42.42678266,54.12742913,82.47970912,61.25351415,47.9486922
AT4G40030,3515.916502,3029.771421,2533.624342,2005.499777,2704.919675,3115.852304
AT4G40040,8081.10278,8011.174844,7892.239826,9474.997817,7985.150141,9640.125202
AT4G40042,124.0718373,128.5281945,108.2548583,209.0239204,102.0891902,156.0364221
AT4G40045,271.9720407,285.7568597,301.7316262,141.2323786,200.6274521,156.8491118
AT4G40050,898.9045695,927.1499858,863.7355712,1358.090553,894.8339458,1221.472617
AT4G40060,1978.576054,2624.221292,2516.349631,6146.433118,2871.813308,4409.654303
AT4G40063,9.038345763,1.247846549,4.606589713,24.85689864,14.20371343,21.12993216
AT4G40065,91.20512543,104.8191101,92.13179427,334.4382726,122.5070283,253.5591859
AT4G40070,292.5137356,323.1922562,380.0436513,1829.241768,787.418363,1220.659927
AT4G40080,263.7553627,433.0027525,389.2568308,432.7360081,338.2259259,394.1545037
AT4G40085,281.0103864,418.0285939,357.0107028,405.6193914,377.2861379,368.1484334
AT4G40090,1371.363553,2236.141016,3395.056619,993.1460865,2993.432604,2274.718466
AT4G40100,0,0,0,2.259718058,0,0
AT5G00730,0,0,0,0,0,0
AT5G00735,0,0,0,0,0,0
AT5G00740,0,0,0,0,0.887732089,0
AT5G00745,0,0,0,0,0,0
AT5G00750,1.643335593,3.743539647,3.454942285,1.129859029,0,0.812689698
AT5G00755,0,0,0,0,0,0
AT5G00760,0,0,0,0,0,0
AT5G00765,0,1.247846549,0,0,0,0
AT5G00770,0.821667797,2.495693098,2.303294857,0,2.663196267,0.812689698
AT5G00775,0,0,0,0,0,0
AT5G00780,14.79002034,17.46985168,14.97141657,10.16873126,18.64237387,9.752276381
AT5G00785,3.286671187,2.495693098,6.90988457,4.519436116,4.438660445,4.87613819
AT5G00790,0,0,0,0,0.887732089,0.812689698
AT5G00795,0,0,0,0,0,0.812689698
AT5G00800,0,0,0,0,0,0
AT5G00805,0.821667797,0,0,0,0,0
AT5G00810,0,0,0,0,1.775464178,0
AT5G00815,1.643335593,1.247846549,3.454942285,1.129859029,2.663196267,1.625379397
AT5G00820,2.46500339,16.22200514,5.758237142,1.129859029,7.989588802,10.56496608
AT5G00825,0,0,0,1.129859029,0,0.812689698
AT5G00835,0.821667797,0,0,0,0,0
AT5G00840,0,0,0,0,1.775464178,0
AT5G00845,0,0,0,0,0,0
AT5G00850,0.821667797,0,0,0,0,1.625379397
AT5G00855,0,0,4.606589713,0,0,0
AT5G00860,4.108338983,0,3.454942285,0,1.775464178,0.812689698
AT5G00865,0,1.247846549,0,1.129859029,0,0.812689698
AT5G00870,51.76507119,27.45262408,23.03294857,14.68816738,22.19330223,20.31724246
AT5G00875,10.68168136,29.94831717,34.54942285,24.85689864,30.18289103,13.81572487
AT5G00880,115.0334915,68.63156019,96.73838398,33.89577087,58.59031788,57.70096858
AT5G00885,0,0,0,0,0,0
AT5G00895,7.39501017,2.495693098,4.606589713,15.81802641,3.550928356,8.126896984
AT5G00900,0,0,0,0,0,0
AT5G00905,4.108338983,3.743539647,3.454942285,1.129859029,4.438660445,5.688827889
AT5G00910,2.46500339,2.495693098,5.758237142,2.259718058,0.887732089,2.438069095
AT5G00920,21.36336271,4.991386196,8.061531998,2.259718058,4.438660445,9.752276381
AT5G00925,0.821667797,1.247846549,0,1.129859029,1.775464178,0.812689698
AT5G00930,0,0,0,0,1.775464178,0
AT5G00935,0,0,0,1.129859029,0,0
